# Spherical Bessel functions via up and down recursion
35.800000  9.853992e-03  9.853992e-03
35.900000  7.227650e-03  7.227650e-03
36.000000  4.550027e-03  4.550027e-03
36.100000  1.845750e-03  1.845750e-03
36.200000 -8.604253e-04 -8.604249e-04
36.300000 -3.543834e-03 -3.543833e-03
36.400000 -6.180130e-03 -6.180130e-03
36.500000 -8.745507e-03 -8.745506e-03
36.600000 -1.121691e-02 -1.121691e-02
36.700000 -1.357224e-02 -1.357224e-02
36.800000 -1.579057e-02 -1.579057e-02
36.900000 -1.785230e-02 -1.785230e-02
37.000000 -1.973935e-02 -1.973934e-02
37.100000 -2.143532e-02 -2.143531e-02
37.200000 -2.292563e-02 -2.292562e-02
37.300000 -2.419764e-02 -2.419764e-02
37.400000 -2.524078e-02 -2.524077e-02
37.500000 -2.604659e-02 -2.604657e-02
37.600000 -2.660887e-02 -2.660882e-02
37.700000 -2.691675e-02 -2.692354e-02
37.800000 -2.698898e-02 -2.698905e-02
37.900000 -2.680590e-02 -2.680594e-02
38.000000 -2.637708e-02 -2.637711e-02
38.100000 -2.570765e-02 -2.570768e-02
38.200000 -2.480494e-02 -2.480497e-02
38.300000 -2.367836e-02 -2.367839e-02
38.400000 -2.233936e-02 -2.233939e-02
38.500000 -2.080128e-02 -2.080131e-02
38.600000 -1.907924e-02 -1.907928e-02
38.700000 -1.718999e-02 -1.719003e-02
38.800000 -1.515174e-02 -1.515178e-02
38.900000 -1.298398e-02 -1.298404e-02
39.000000 -1.070735e-02 -1.070741e-02
39.100000 -8.343356e-03 -8.343424e-03
39.200000 -5.914252e-03 -5.914331e-03
39.300000 -3.442780e-03 -3.442873e-03
39.400000 -9.519816e-04 -9.520920e-04
39.500000  1.535025e-03  1.534893e-03
39.600000  3.995256e-03  3.995097e-03
39.700000  6.406074e-03  6.405879e-03
39.800000  8.745393e-03  8.745153e-03
39.900000  1.099189e-02  1.099159e-02
40.000000  1.312518e-02  1.312480e-02
40.100000  1.512604e-02  1.512555e-02
40.200000  1.697654e-02  1.697590e-02
40.300000  1.866025e-02  1.865937e-02
40.400000  2.016235e-02  2.016112e-02
40.500000  2.146986e-02  2.146804e-02
40.600000  2.257185e-02  2.256888e-02
40.700000  2.346022e-02  2.345437e-02
40.800000  2.414068e-02  2.411725e-02
40.900000  2.453378e-02  2.455238e-02
41.000000  2.474870e-02  2.475675e-02
41.100000  2.472374e-02  2.472950e-02
41.200000  2.446708e-02  2.447193e-02
41.300000  2.398304e-02  2.398748e-02
41.400000  2.327741e-02  2.328168e-02
41.500000  2.235784e-02  2.236210e-02
41.600000  2.123391e-02  2.123827e-02
41.700000  1.991703e-02  1.992158e-02
41.800000  1.842034e-02  1.842517e-02
41.900000  1.675860e-02  1.676380e-02
42.000000  1.494803e-02  1.495370e-02
42.100000  1.300618e-02  1.301244e-02
